Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,Congruency,Practice
43,1715792486239,15/05/2024 17:01:26,1715792486151,2,15/05/2024 19:01:26,143617,34,task-5alh,,37673283,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x754,,,,Stroop Task,7,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,113,5,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,REDred.jpg,red,1,0
44,1715792487114,15/05/2024 17:01:27,1715792487037,2,15/05/2024 19:01:27,143617,34,task-5alh,,37673283,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x754,,,,Stroop Task,7,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,113,5,2,Screen 2,buttona,response_keyboard,878.3999999761581,,,red,1,1,0,0,,,,,1,Trials,REDred.jpg,red,1,0
45,1715792487626,15/05/2024 17:01:27,1715792487535,2,15/05/2024 19:01:27,143617,34,task-5alh,,37673283,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x754,,,,Stroop Task,7,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,25,6,1,Screen 1,fixation,fixation,500.1000000000058,,,,,0,1,0,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
46,1715792488455,15/05/2024 17:01:28,1715792488368,2,15/05/2024 19:01:28,143617,34,task-5alh,,37673283,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x754,,,,Stroop Task,7,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,25,6,2,Screen 2,buttona,response_keyboard,825.8999999761581,,,yellow,1,1,0,0,,,,,1,Trials,YELLOWred.jpg,yellow,0,0
47,1715792489214,15/05/2024 17:01:29,1715792488851,2,15/05/2024 19:01:28,143617,34,task-5alh,,37673283,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x754,,,,Stroop Task,7,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,59,7,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,REDyellow.jpg,red,0,0
48,1715792490133,15/05/2024 17:01:30,1715792490048,2,15/05/2024 19:01:30,143617,34,task-5alh,,37673283,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x754,,,,Stroop Task,7,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,59,7,2,Screen 2,buttona,response_keyboard,1188.9000000953674,,,red,1,1,0,0,,,,,1,Trials,REDyellow.jpg,red,0,0
49,1715792490631,15/05/2024 17:01:30,1715792490535,2,15/05/2024 19:01:30,143617,34,task-5alh,,37673283,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x754,,,,Stroop Task,7,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,115,8,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
50,1715792491612,15/05/2024 17:01:31,1715792491524,2,15/05/2024 19:01:31,143617,34,task-5alh,,37673283,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x754,,,,Stroop Task,7,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,115,8,2,Screen 2,buttonb,response_keyboard,982,,,blue,1,1,0,0,,,,,1,Trials,BLUEblue.jpg,blue,1,0
51,1715792492106,15/05/2024 17:01:32,1715792492018,2,15/05/2024 19:01:32,143617,34,task-5alh,,37673283,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x754,,,,Stroop Task,7,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,50,9,1,Screen 1,fixation,fixation,499.8999999999942,,,,,0,1,0,,,,,1,Trials,BLUEred.jpg,blue,0,0
52,1715792492692,15/05/2024 17:01:32,1715792492614,2,15/05/2024 19:01:32,143617,34,task-5alh,,37673283,tpxp2,9856751,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x754,,,,Stroop Task,7,DGS,spreadsheet_stroop_100,spreadsheet_stroop_100,50,9,2,Screen 2,buttonb,response_keyboard,588.7999999523163,,,blue,1,1,0,0,,,,,1,Trials,BLUEred.jpg,blue,0,0
